0,0.05137152597308159,0.061100300401449203,0.07276304066181183,0.09006272256374359,-0.6492143710767255,0.5890683363567178,0.5311569035053253,0.048579541593790056
1,0.05225920304656029,0.0628061592578888,0.0699286162853241,0.08386023342609406,-0.621526728306988,0.54458328720867,0.6102405905723571,-0.03574594035744667
2,0.054145824164152145,0.0627155527472496,0.0739859789609909,0.08447007089853287,-0.7006144696651516,0.6129294388626934,0.5972204804420471,-0.0061828579753637316
3,0.05106336995959282,0.056850988417863846,0.06887935847043991,0.0851324275135994,-0.7018015968137541,0.6145639066265934,0.5527327537536622,-0.05656120181083679
4,0.05556211993098259,0.0660737156867981,0.07247593253850937,0.08923882991075516,-0.8048231877937616,0.6552019469693359,0.5308759033679962,-0.032498788088560104
5,0.05089713633060455,0.0625186339020729,0.06962019205093384,0.07668140530586243,-0.7035482802933731,0.5941235170528462,0.5533202171325684,-0.08283653035759926
6,0.05501899495720863,0.06511136144399643,0.0708913654088974,0.08706735074520111,-0.7640113939818651,0.6517067225902794,0.5413902640342713,-0.01182333119213581
7,0.05758342146873474,0.06333649158477783,0.06965449452400208,0.07989978045225143,-0.6886516781976545,0.5844182192278067,0.581511652469635,0.04810102172195911
8,0.055625319480895996,0.06280604749917984,0.07373205572366714,0.08619313687086105,-0.7408896055387972,0.6026342975157972,0.6424247622489929,0.052877532318234444
9,0.060506727546453476,0.06394010037183762,0.06859197467565536,0.08250166475772858,-0.759173664232433,0.6349716462540913,0.5757256746292114,-0.009356898069381715
