0,0.05496852844953537,0.0625080019235611,0.07464907318353653,0.08476721495389938,-0.7424170245771482,0.6209429383867663,0.5759361743927002,-0.009078443050384521
1,0.054764535278081894,0.0631628930568695,0.07200704514980316,0.08540424704551697,-0.7038972787993748,0.5911338289585246,0.5693080186843872,-0.040790692530572416
2,0.05365721136331558,0.06435801833868027,0.07003793120384216,0.08571331948041916,-0.8966214164208818,0.7230367164166106,0.5736320614814758,0.009169262647628785
3,0.05669918283820152,0.06135251000523567,0.06834632158279419,0.0879771038889885,-0.7325240188068967,0.6308890132024195,0.5506048679351807,0.06213366389274597
4,0.05432009696960449,0.06325415521860123,0.07163087278604507,0.0868706926703453,-0.6936619322592384,0.5884718141766199,0.5031813323497772,-0.015492961555719376
5,0.05370420962572098,0.06438600271940231,0.0749434158205986,0.08778269588947296,-0.6977060467828873,0.589884098517141,0.5459277331829071,-0.0016346864402294159
6,0.05621248483657837,0.06049365550279617,0.06998395919799805,0.08518733084201813,-0.715465703882828,0.6138440216674421,0.561440622806549,0.0023781903088092803
7,0.05550432950258255,0.06532271206378937,0.07377155125141144,0.07986389845609665,-0.7423945137339163,0.6381375565447042,0.4988829672336578,0.0428899385035038
8,0.04937876760959625,0.06035079434514046,0.07600954174995422,0.08556637167930603,-0.7157866160903428,0.616922423019187,0.5580918610095977,-0.028335850685834885
9,0.06217966601252556,0.06903737783432007,0.07360020279884338,0.08843203634023666,-0.8582706901857708,0.6597292901937651,0.5601861953735352,0.12946862131357192
