0,0.0009321367833763361,0.00022633378102909774,0.0002391324087511748,-2.9665328357660656,3.870632550936659,0.006966213862765587,4.289382747535048e-07
1,0.0012238246854394674,0.00019573404279071838,0.0002605354820843786,-3.059362652658046,4.0195929619398125,0.006966213862765587,7.336190682733694e-07
2,0.0009360664989799261,0.0002499128459021449,0.00024283358652610332,-2.8735928111938347,3.6929041723061196,0.006966213862765587,5.415564134343291e-07
3,0.0008074078359641135,0.00024537043645977974,0.0002462164266034961,-3.009989101684953,3.932532532136766,0.006966213862765587,4.225965592204403e-07
4,0.0010726337786763906,0.00022486786474473774,0.00021913279488217086,-2.9627219970448015,3.9875627844871953,0.006966213862765587,6.071122897479415e-07
5,0.0007705652387812734,0.0001840258773881942,0.0002151089283870533,-2.902836113015935,3.7360575723230123,0.006966213862765587,4.451079311115957e-07
6,0.000754301086999476,0.00020297939772717655,0.00022938901383895427,-2.900867171172936,3.734319904292702,0.006966213862765587,4.4327381197382603e-07
7,0.0010475886519998312,0.00026407893165014684,0.00022244520368985832,-2.896265490301724,3.7357989061968793,0.006966213862765587,5.775173739680987e-07
8,0.0009567186352796853,0.0001916581386467442,0.0002381049853283912,-2.8437795928030303,3.7205969691810767,0.006966213862765587,5.428666028008254e-07
9,0.0006421659491024911,0.00021027828915975988,0.00025787853519432247,-2.7681360513812696,3.4957833281807105,0.006966213862765587,4.132544729360374e-07
0,0.0008801248040981591,0.00026508697192184627,0.0003011082881130278,-2.9024348244024294,3.7341114008412193,0.006966213862765587,4.899389910450363e-07
1,0.0009674475877545774,0.000253642734605819,0.0002664687344804406,-2.9421894388388194,3.807181965532796,0.006966213862765587,5.369896362092864e-07
2,0.0009088212391361594,0.0002123120502801612,0.00024720458895899355,-2.8179142074026906,3.5689785315438214,0.006966213862765587,4.920434686496402e-07
3,0.0009786818409338593,0.00019922168576158583,0.0002668470551725477,-3.0391798507706373,3.9992169896333976,0.006966213862765587,5.70196893879737e-07
4,0.0010162900434806943,0.00021728838328272104,0.0001920067734317854,-3.148177032311259,4.200653575932533,0.006966213862765587,4.6879692852707307e-07
5,0.0010590562596917152,0.00024920498253777623,0.00027836571098305285,-2.8670862211827326,3.663961220326924,0.006966213862765587,5.517523641364266e-07
6,0.0008976117824204266,0.0002161321317544207,0.00019026541849598289,-3.0268748571381923,3.9967312107459625,0.006966213862765587,5.295774349582731e-07
7,0.0012769956374540925,0.00024926982587203383,0.0003293720947112888,-2.8560276968227534,3.6737202240704163,0.006966213862765587,5.522398000764062e-07
8,0.0006917119026184082,0.00020873098401352763,0.00023456527560483664,-3.019848607301463,3.976937740128504,0.006966213862765587,4.7125722098679066e-07
9,0.0011250274255871773,0.00031952327117323875,0.0002651092072483152,-2.8601066565438873,3.6606962121221067,0.006966213862765587,6.04134088999114e-07
